latitude,longitude,cLand,continent
-41.5,-140.625,0.0,Ocean/Coast
-41.5,-139.375,0.0,Ocean/Coast
-41.5,-138.12499999999997,0.0,Ocean/Coast
-41.5,-136.875,0.0,Ocean/Coast
-41.5,-135.625,0.0,Ocean/Coast
-41.5,-134.375,0.0,Ocean/Coast
-41.5,-133.125,0.0,Ocean/Coast
-41.5,-131.875,0.0,Ocean/Coast
-41.5,-130.625,0.0,Ocean/Coast
-41.5,-129.375,0.0,Ocean/Coast
-41.5,-128.125,0.0,Ocean/Coast
-41.5,-126.87499999999997,0.0,Ocean/Coast
-41.5,-125.625,0.0,Ocean/Coast
-41.5,-124.37499999999997,0.0,Ocean/Coast
-41.5,-123.125,0.0,Ocean/Coast
-41.5,-121.87499999999997,0.0,Ocean/Coast
-41.5,-120.625,0.0,Ocean/Coast
-41.5,-119.37499999999997,0.0,Ocean/Coast
-41.5,-118.125,0.0,Ocean/Coast
-41.5,-116.87499999999997,0.0,Ocean/Coast
-41.5,-115.625,0.0,Ocean/Coast
-41.5,-114.375,0.0,Ocean/Coast
-41.5,-113.125,0.0,Ocean/Coast
-41.5,-111.875,0.0,Ocean/Coast
-41.5,-110.625,0.0,Ocean/Coast
-41.5,-109.375,0.0,Ocean/Coast
-41.5,-108.125,0.0,Ocean/Coast
-41.5,-106.875,0.0,Ocean/Coast
-41.5,-105.62499999999997,0.0,Ocean/Coast
-41.5,-104.375,0.0,Ocean/Coast
-41.5,-103.125,0.0,Ocean/Coast
-41.5,-101.875,0.0,Ocean/Coast
-41.5,-100.625,0.0,Ocean/Coast
-41.5,-99.375,0.0,Ocean/Coast
-41.5,-98.125,0.0,Ocean/Coast
-41.5,-96.875,0.0,Ocean/Coast
-41.5,-95.625,0.0,Ocean/Coast
-41.5,-94.375,0.0,Ocean/Coast
-41.5,-93.125,0.0,Ocean/Coast
-41.5,-91.875,0.0,Ocean/Coast
-41.5,-90.625,0.0,Ocean/Coast
-41.5,-89.375,0.0,Ocean/Coast
-41.5,-88.125,0.0,Ocean/Coast
-41.5,-86.875,0.0,Ocean/Coast
-41.5,-85.625,0.0,Ocean/Coast
-41.5,-84.375,0.0,Ocean/Coast
-41.5,-83.125,0.0,Ocean/Coast
-41.5,-81.875,0.0,Ocean/Coast
-41.5,-80.625,0.0,Ocean/Coast
-41.5,-79.375,0.0,Ocean/Coast
-41.5,-78.125,0.0,Ocean/Coast
-41.5,-76.875,0.0,Ocean/Coast
-41.5,-75.625,0.0,Ocean/Coast
-41.5,-74.375,44.762676,Ocean/Coast
-41.5,-73.125,34.294147,South America
-41.5,-71.875,25.8888,South America
-41.5,-70.625,10.669385,South America
-41.5,-69.375,2.060821,South America
-41.5,-68.125,1.7869792,South America
-41.5,-66.875,1.3854628,South America
-41.5,-65.625,1.0144788,South America
-41.5,-64.375,0.8060837,Ocean/Coast
-41.5,-63.125,0.847974,Ocean/Coast
-41.5,-61.875,0.8924705,Ocean/Coast
-41.5,-60.62499999999994,0.7544879,Ocean/Coast
-41.5,-59.375,0.0,Ocean/Coast
-41.5,-58.125,0.0,Ocean/Coast
-41.5,-56.875,0.0,Ocean/Coast
-41.5,-55.625,0.0,Ocean/Coast
-41.5,-54.375,0.0,Ocean/Coast
-41.5,-53.125,0.0,Ocean/Coast
-41.5,-51.875,0.0,Ocean/Coast
-41.5,-50.625,0.0,Ocean/Coast
-41.5,-49.375,0.0,Ocean/Coast
-41.5,-48.125,0.0,Ocean/Coast
-41.5,-46.875,0.0,Ocean/Coast
-41.5,-45.625,0.0,Ocean/Coast
-41.5,-44.375,0.0,Ocean/Coast
-41.5,-43.125,0.0,Ocean/Coast
-41.5,-41.875,0.0,Ocean/Coast
-41.5,-40.625,0.0,Ocean/Coast
-41.5,-39.37499999999994,0.0,Ocean/Coast
-41.5,-38.125,0.0,Ocean/Coast
-41.5,-36.875,0.0,Ocean/Coast
-41.5,-35.625,0.0,Ocean/Coast
-41.5,-34.375,0.0,Ocean/Coast
-41.5,-33.125,0.0,Ocean/Coast
-41.5,-31.875,0.0,Ocean/Coast
-41.5,-30.625,0.0,Ocean/Coast
-41.5,-29.375,0.0,Ocean/Coast
-41.5,-28.125,0.0,Ocean/Coast
-41.5,-26.875,0.0,Ocean/Coast
-41.5,-25.625,0.0,Ocean/Coast
-41.5,-24.375,0.0,Ocean/Coast
-41.5,-23.125,0.0,Ocean/Coast
-41.5,-21.875,0.0,Ocean/Coast
-41.5,-20.625,0.0,Ocean/Coast
-41.5,-19.375,0.0,Ocean/Coast
-41.5,-18.125,0.0,Ocean/Coast
-41.5,-16.875,0.0,Ocean/Coast
-41.5,-15.624999999999943,0.0,Ocean/Coast
-41.5,-14.375,0.0,Ocean/Coast
-41.5,-13.125,0.0,Ocean/Coast
-41.5,-11.875,0.0,Ocean/Coast
-41.5,-10.625,0.0,Ocean/Coast
-41.5,-9.375,0.0,Ocean/Coast
-41.5,-8.125,0.0,Ocean/Coast
-41.5,-6.875,0.0,Ocean/Coast
-41.5,-5.625,0.0,Ocean/Coast
-41.5,-4.375,0.0,Ocean/Coast
-41.5,-3.125,0.0,Ocean/Coast
-41.5,-1.875,0.0,Ocean/Coast
-41.5,-0.625,0.0,Ocean/Coast
-40.5,0.625,0.0,Ocean/Coast
-40.5,1.875,0.0,Ocean/Coast
-40.5,3.125,0.0,Ocean/Coast
-40.5,4.375,0.0,Ocean/Coast
-40.5,5.625,0.0,Ocean/Coast
-40.5,6.875,0.0,Ocean/Coast
-40.5,8.125,0.0,Ocean/Coast
-40.5,9.375,0.0,Ocean/Coast
-40.5,10.625,0.0,Ocean/Coast
-40.5,11.875,0.0,Ocean/Coast
-40.5,13.125000000000002,0.0,Ocean/Coast
-40.5,14.375,0.0,Ocean/Coast
-40.5,15.625000000000002,0.0,Ocean/Coast
-40.5,16.875,0.0,Ocean/Coast
-40.5,18.125,0.0,Ocean/Coast
-40.5,19.375,0.0,Ocean/Coast
-40.5,20.625,0.0,Ocean/Coast
-40.5,21.875,0.0,Ocean/Coast
-40.5,23.125,0.0,Ocean/Coast
-40.5,24.375,0.0,Ocean/Coast
-40.5,25.625,0.0,Ocean/Coast
-40.5,26.875,0.0,Ocean/Coast
-40.5,28.125,0.0,Ocean/Coast
-40.5,29.375,0.0,Ocean/Coast
-40.5,30.625000000000004,0.0,Ocean/Coast
-40.5,31.875000000000004,0.0,Ocean/Coast
-40.5,33.125,0.0,Ocean/Coast
-40.5,34.375,0.0,Ocean/Coast
-40.5,35.625,0.0,Ocean/Coast
-40.5,36.875,0.0,Ocean/Coast
-40.5,38.125,0.0,Ocean/Coast
-40.5,39.375,0.0,Ocean/Coast
-40.5,40.625,0.0,Ocean/Coast
-40.5,41.875,0.0,Ocean/Coast
-40.5,43.125,0.0,Ocean/Coast
-40.5,44.375,0.0,Ocean/Coast
-40.5,45.625,0.0,Ocean/Coast
-40.5,46.875,0.0,Ocean/Coast
-40.5,48.125,0.0,Ocean/Coast
-40.5,49.375,0.0,Ocean/Coast
-40.5,50.625,0.0,Ocean/Coast
-40.5,51.875,0.0,Ocean/Coast
-40.5,53.125,0.0,Ocean/Coast
-40.5,54.375,0.0,Ocean/Coast
-40.5,55.625,0.0,Ocean/Coast
-40.5,56.875,0.0,Ocean/Coast
-40.5,58.125,0.0,Ocean/Coast
-40.5,59.37499999999999,0.0,Ocean/Coast
-40.5,60.62499999999999,0.0,Ocean/Coast
-40.5,61.87500000000001,0.0,Ocean/Coast
-40.5,63.12500000000001,0.0,Ocean/Coast
-40.5,64.375,0.0,Ocean/Coast
-40.5,65.625,0.0,Ocean/Coast
-40.5,66.875,0.0,Ocean/Coast
-40.5,68.125,0.0,Ocean/Coast
-40.5,69.375,0.0,Ocean/Coast
-40.5,70.625,0.0,Ocean/Coast
-40.5,71.87500000000001,0.0,Ocean/Coast
-40.5,73.125,0.0,Ocean/Coast
-40.5,74.375,0.0,Ocean/Coast
-40.5,75.625,0.0,Ocean/Coast
-40.5,76.875,0.0,Ocean/Coast
-40.5,78.125,0.0,Ocean/Coast
-40.5,79.375,0.0,Ocean/Coast
-40.5,80.625,0.0,Ocean/Coast
-40.5,81.875,0.0,Ocean/Coast
-40.5,83.12500000000001,0.0,Ocean/Coast
-40.5,84.375,0.0,Ocean/Coast
-40.5,85.625,0.0,Ocean/Coast
-40.5,86.875,0.0,Ocean/Coast
-40.5,88.125,0.0,Ocean/Coast
-40.5,89.375,0.0,Ocean/Coast
-40.5,90.625,0.0,Ocean/Coast
-40.5,91.875,0.0,Ocean/Coast
-40.5,93.125,0.0,Ocean/Coast
-40.5,94.375,0.0,Ocean/Coast
-40.5,95.625,0.0,Ocean/Coast
-40.5,96.875,0.0,Ocean/Coast
-40.5,98.125,0.0,Ocean/Coast
-40.5,99.375,0.0,Ocean/Coast
-40.5,100.625,0.0,Ocean/Coast
-40.5,101.875,0.0,Ocean/Coast
-40.5,103.125,0.0,Ocean/Coast
-40.5,104.375,0.0,Ocean/Coast
-40.5,105.625,0.0,Ocean/Coast
-40.5,106.875,0.0,Ocean/Coast
-40.5,108.125,0.0,Ocean/Coast
-40.5,109.375,0.0,Ocean/Coast
-40.5,110.625,0.0,Ocean/Coast
-40.5,111.875,0.0,Ocean/Coast
-40.5,113.125,0.0,Ocean/Coast
-40.5,114.375,0.0,Ocean/Coast
-40.5,115.625,0.0,Ocean/Coast
-40.5,116.875,0.0,Ocean/Coast
-40.5,118.125,0.0,Ocean/Coast
-40.5,119.375,0.0,Ocean/Coast
-40.5,120.625,0.0,Ocean/Coast
-40.5,121.875,0.0,Ocean/Coast
-40.5,123.125,0.0,Ocean/Coast
-40.5,124.375,0.0,Ocean/Coast
-40.5,125.625,0.0,Ocean/Coast
-40.5,126.875,0.0,Ocean/Coast
-40.5,128.125,0.0,Ocean/Coast
-40.5,129.375,0.0,Ocean/Coast
-40.5,130.625,0.0,Ocean/Coast
-40.5,131.875,0.0,Ocean/Coast
-40.5,133.12500000000003,0.0,Ocean/Coast
-40.5,134.375,0.0,Ocean/Coast
-40.5,135.625,0.0,Ocean/Coast
-40.5,136.875,0.0,Ocean/Coast
-40.5,138.125,0.0,Ocean/Coast
-40.5,139.375,0.0,Ocean/Coast
-40.5,140.625,0.0,Ocean/Coast
-40.5,141.875,0.0,Ocean/Coast
-40.5,143.125,0.0,Ocean/Coast
-40.5,144.375,5.3641353,Ocean/Coast
-40.5,145.625,8.208707,Ocean/Coast
-40.5,146.875,4.4000864,Ocean/Coast
-40.5,148.125,1.9015791,Ocean/Coast
-40.5,149.375,0.0,Ocean/Coast
-40.5,150.625,0.0,Ocean/Coast
-40.5,151.875,0.0,Ocean/Coast
-40.5,153.125,0.0,Ocean/Coast
-40.5,154.375,0.0,Ocean/Coast
-40.5,155.625,0.0,Ocean/Coast
-40.5,156.875,0.0,Ocean/Coast
-40.5,158.125,0.0,Ocean/Coast
-40.5,159.375,0.0,Ocean/Coast
-40.5,160.625,0.0,Ocean/Coast
-40.5,161.875,0.0,Ocean/Coast
-40.5,163.125,0.0,Ocean/Coast
-40.5,164.375,0.0,Ocean/Coast
-40.5,165.625,0.0,Ocean/Coast
-40.5,166.875,0.0,Ocean/Coast
-40.5,168.125,0.0,Ocean/Coast
-40.5,169.375,0.0,Ocean/Coast
-40.5,170.625,43.93735,Ocean/Coast
-40.5,171.875,29.20888,Ocean/Coast
-40.5,173.125,26.426159,Ocean/Coast
-40.5,174.375,14.986421,Ocean/Coast
-40.5,175.625,6.418311,Oceania
-40.5,176.87500000000003,4.223135,Ocean/Coast
-40.5,178.125,0.0,Ocean/Coast
-40.5,179.375,0.0,Ocean/Coast
-40.5,-179.375,0.0,Ocean/Coast
-40.5,-178.125,0.0,Ocean/Coast
-40.5,-176.875,0.0,Ocean/Coast
-40.5,-175.625,0.0,Ocean/Coast
-40.5,-174.375,0.0,Ocean/Coast
-40.5,-173.125,0.0,Ocean/Coast
-40.5,-171.875,0.0,Ocean/Coast
-40.5,-170.625,0.0,Ocean/Coast
-40.5,-169.375,0.0,Ocean/Coast
-40.5,-168.125,0.0,Ocean/Coast
-40.5,-166.875,0.0,Ocean/Coast
-40.5,-165.625,0.0,Ocean/Coast
-40.5,-164.375,0.0,Ocean/Coast
-40.5,-163.125,0.0,Ocean/Coast
-40.5,-161.875,0.0,Ocean/Coast
-40.5,-160.62499999999997,0.0,Ocean/Coast
-40.5,-159.375,0.0,Ocean/Coast
-40.5,-158.125,0.0,Ocean/Coast
-40.5,-156.875,0.0,Ocean/Coast
-40.5,-155.625,0.0,Ocean/Coast
-40.5,-154.375,0.0,Ocean/Coast
-40.5,-153.125,0.0,Ocean/Coast
-40.5,-151.875,0.0,Ocean/Coast
-40.5,-150.625,0.0,Ocean/Coast
-40.5,-149.375,0.0,Ocean/Coast
-40.5,-148.125,0.0,Ocean/Coast
-40.5,-146.875,0.0,Ocean/Coast
-40.5,-145.625,0.0,Ocean/Coast
-40.5,-144.375,0.0,Ocean/Coast
-40.5,-143.125,0.0,Ocean/Coast
-40.5,-141.875,0.0,Ocean/Coast
-40.5,-140.625,0.0,Ocean/Coast
-40.5,-139.375,0.0,Ocean/Coast
-40.5,-138.12499999999997,0.0,Ocean/Coast
-40.5,-136.875,0.0,Ocean/Coast
-40.5,-135.625,0.0,Ocean/Coast
-40.5,-134.375,0.0,Ocean/Coast
-40.5,-133.125,0.0,Ocean/Coast
-40.5,-131.875,0.0,Ocean/Coast
-40.5,-130.625,0.0,Ocean/Coast
-40.5,-129.375,0.0,Ocean/Coast
-40.5,-128.125,0.0,Ocean/Coast
-40.5,-126.87499999999997,0.0,Ocean/Coast
-40.5,-125.625,0.0,Ocean/Coast
-40.5,-124.37499999999997,0.0,Ocean/Coast
-40.5,-123.125,0.0,Ocean/Coast
-40.5,-121.87499999999997,0.0,Ocean/Coast
-40.5,-120.625,0.0,Ocean/Coast
-40.5,-119.37499999999997,0.0,Ocean/Coast
-40.5,-118.125,0.0,Ocean/Coast
-40.5,-116.87499999999997,0.0,Ocean/Coast
-40.5,-115.625,0.0,Ocean/Coast
-40.5,-114.375,0.0,Ocean/Coast
-40.5,-113.125,0.0,Ocean/Coast
-40.5,-111.875,0.0,Ocean/Coast
-40.5,-110.625,0.0,Ocean/Coast
-40.5,-109.375,0.0,Ocean/Coast
-40.5,-108.125,0.0,Ocean/Coast
-40.5,-106.875,0.0,Ocean/Coast
-40.5,-105.62499999999997,0.0,Ocean/Coast
-40.5,-104.375,0.0,Ocean/Coast
-40.5,-103.125,0.0,Ocean/Coast
-40.5,-101.875,0.0,Ocean/Coast
-40.5,-100.625,0.0,Ocean/Coast
-40.5,-99.375,0.0,Ocean/Coast
-40.5,-98.125,0.0,Ocean/Coast
-40.5,-96.875,0.0,Ocean/Coast
-40.5,-95.625,0.0,Ocean/Coast
-40.5,-94.375,0.0,Ocean/Coast
-40.5,-93.125,0.0,Ocean/Coast
-40.5,-91.875,0.0,Ocean/Coast
-40.5,-90.625,0.0,Ocean/Coast
-40.5,-89.375,0.0,Ocean/Coast
-40.5,-88.125,0.0,Ocean/Coast
-40.5,-86.875,0.0,Ocean/Coast
-40.5,-85.625,0.0,Ocean/Coast
-40.5,-84.375,0.0,Ocean/Coast
-40.5,-83.125,0.0,Ocean/Coast
-40.5,-81.875,0.0,Ocean/Coast
-40.5,-80.625,0.0,Ocean/Coast
-40.5,-79.375,0.0,Ocean/Coast
-40.5,-78.125,0.0,Ocean/Coast
-40.5,-76.875,0.0,Ocean/Coast
-40.5,-75.625,0.0,Ocean/Coast
-40.5,-74.375,30.496702,Ocean/Coast
-40.5,-73.125,21.935926,South America
-40.5,-71.875,20.810293,South America
-40.5,-70.625,5.2892413,South America
-40.5,-69.375,1.6395243,South America
-40.5,-68.125,1.4745809,South America
-40.5,-66.875,1.0856442,South America
-40.5,-65.625,0.81881106,South America
-40.5,-64.375,0.69631976,South America
-40.5,-63.125,0.69393075,South America
-40.5,-61.875,0.67927337,Ocean/Coast
-40.5,-60.62499999999994,0.6364025,Ocean/Coast
-40.5,-59.375,0.0,Ocean/Coast
-40.5,-58.125,0.0,Ocean/Coast
-40.5,-56.875,0.0,Ocean/Coast
-40.5,-55.625,0.0,Ocean/Coast
-40.5,-54.375,0.0,Ocean/Coast
-40.5,-53.125,0.0,Ocean/Coast
-40.5,-51.875,0.0,Ocean/Coast
-40.5,-50.625,0.0,Ocean/Coast
-40.5,-49.375,0.0,Ocean/Coast
-40.5,-48.125,0.0,Ocean/Coast
-40.5,-46.875,0.0,Ocean/Coast
-40.5,-45.625,0.0,Ocean/Coast
-40.5,-44.375,0.0,Ocean/Coast
-40.5,-43.125,0.0,Ocean/Coast
-40.5,-41.875,0.0,Ocean/Coast
-40.5,-40.625,0.0,Ocean/Coast
-40.5,-39.37499999999994,0.0,Ocean/Coast
-40.5,-38.125,0.0,Ocean/Coast
-40.5,-36.875,0.0,Ocean/Coast
-40.5,-35.625,0.0,Ocean/Coast
-40.5,-34.375,0.0,Ocean/Coast
-40.5,-33.125,0.0,Ocean/Coast
-40.5,-31.875,0.0,Ocean/Coast
-40.5,-30.625,0.0,Ocean/Coast
-40.5,-29.375,0.0,Ocean/Coast
-40.5,-28.125,0.0,Ocean/Coast
-40.5,-26.875,0.0,Ocean/Coast
-40.5,-25.625,0.0,Ocean/Coast
-40.5,-24.375,0.0,Ocean/Coast
-40.5,-23.125,0.0,Ocean/Coast
-40.5,-21.875,0.0,Ocean/Coast
-40.5,-20.625,0.0,Ocean/Coast
-40.5,-19.375,0.0,Ocean/Coast
-40.5,-18.125,0.0,Ocean/Coast
-40.5,-16.875,0.0,Ocean/Coast
-40.5,-15.624999999999943,0.0,Ocean/Coast
-40.5,-14.375,0.0,Ocean/Coast
-40.5,-13.125,0.0,Ocean/Coast
-40.5,-11.875,0.0,Ocean/Coast
-40.5,-10.625,0.0,Ocean/Coast
-40.5,-9.375,0.0,Ocean/Coast
-40.5,-8.125,0.0,Ocean/Coast
-40.5,-6.875,0.0,Ocean/Coast
-40.5,-5.625,0.0,Ocean/Coast
-40.5,-4.375,0.0,Ocean/Coast
-40.5,-3.125,0.0,Ocean/Coast
-40.5,-1.875,0.0,Ocean/Coast
-40.5,-0.625,0.0,Ocean/Coast
-39.5,0.625,0.0,Ocean/Coast
-39.5,1.875,0.0,Ocean/Coast
-39.5,3.125,0.0,Ocean/Coast
-39.5,4.375,0.0,Ocean/Coast
-39.5,5.625,0.0,Ocean/Coast
-39.5,6.875,0.0,Ocean/Coast
-39.5,8.125,0.0,Ocean/Coast
-39.5,9.375,0.0,Ocean/Coast
-39.5,10.625,0.0,Ocean/Coast
-39.5,11.875,0.0,Ocean/Coast
-39.5,13.125000000000002,0.0,Ocean/Coast
-39.5,14.375,0.0,Ocean/Coast
-39.5,15.625000000000002,0.0,Ocean/Coast
-39.5,16.875,0.0,Ocean/Coast
-39.5,18.125,0.0,Ocean/Coast
-39.5,19.375,0.0,Ocean/Coast
-39.5,20.625,0.0,Ocean/Coast
-39.5,21.875,0.0,Ocean/Coast
-39.5,23.125,0.0,Ocean/Coast
-39.5,24.375,0.0,Ocean/Coast
-39.5,25.625,0.0,Ocean/Coast
-39.5,26.875,0.0,Ocean/Coast
-39.5,28.125,0.0,Ocean/Coast
-39.5,29.375,0.0,Ocean/Coast
-39.5,30.625000000000004,0.0,Ocean/Coast
-39.5,31.875000000000004,0.0,Ocean/Coast
-39.5,33.125,0.0,Ocean/Coast
-39.5,34.375,0.0,Ocean/Coast
-39.5,35.625,0.0,Ocean/Coast
-39.5,36.875,0.0,Ocean/Coast
-39.5,38.125,0.0,Ocean/Coast
-39.5,39.375,0.0,Ocean/Coast
-39.5,40.625,0.0,Ocean/Coast
-39.5,41.875,0.0,Ocean/Coast
-39.5,43.125,0.0,Ocean/Coast
-39.5,44.375,0.0,Ocean/Coast
-39.5,45.625,0.0,Ocean/Coast
-39.5,46.875,0.0,Ocean/Coast
-39.5,48.125,0.0,Ocean/Coast
-39.5,49.375,0.0,Ocean/Coast
-39.5,50.625,0.0,Ocean/Coast
-39.5,51.875,0.0,Ocean/Coast
-39.5,53.125,0.0,Ocean/Coast
-39.5,54.375,0.0,Ocean/Coast
-39.5,55.625,0.0,Ocean/Coast
-39.5,56.875,0.0,Ocean/Coast
-39.5,58.125,0.0,Ocean/Coast
-39.5,59.37499999999999,0.0,Ocean/Coast
-39.5,60.62499999999999,0.0,Ocean/Coast
-39.5,61.87500000000001,0.0,Ocean/Coast
-39.5,63.12500000000001,0.0,Ocean/Coast
-39.5,64.375,0.0,Ocean/Coast
-39.5,65.625,0.0,Ocean/Coast
-39.5,66.875,0.0,Ocean/Coast
-39.5,68.125,0.0,Ocean/Coast
-39.5,69.375,0.0,Ocean/Coast
-39.5,70.625,0.0,Ocean/Coast
-39.5,71.87500000000001,0.0,Ocean/Coast
-39.5,73.125,0.0,Ocean/Coast
-39.5,74.375,0.0,Ocean/Coast
-39.5,75.625,0.0,Ocean/Coast
-39.5,76.875,0.0,Ocean/Coast
-39.5,78.125,0.0,Ocean/Coast
-39.5,79.375,0.0,Ocean/Coast
-39.5,80.625,0.0,Ocean/Coast
-39.5,81.875,0.0,Ocean/Coast
-39.5,83.12500000000001,0.0,Ocean/Coast
-39.5,84.375,0.0,Ocean/Coast
-39.5,85.625,0.0,Ocean/Coast
-39.5,86.875,0.0,Ocean/Coast
-39.5,88.125,0.0,Ocean/Coast
-39.5,89.375,0.0,Ocean/Coast
-39.5,90.625,0.0,Ocean/Coast
-39.5,91.875,0.0,Ocean/Coast
-39.5,93.125,0.0,Ocean/Coast
-39.5,94.375,0.0,Ocean/Coast
-39.5,95.625,0.0,Ocean/Coast
-39.5,96.875,0.0,Ocean/Coast
-39.5,98.125,0.0,Ocean/Coast
-39.5,99.375,0.0,Ocean/Coast
-39.5,100.625,0.0,Ocean/Coast
-39.5,101.875,0.0,Ocean/Coast
-39.5,103.125,0.0,Ocean/Coast
-39.5,104.375,0.0,Ocean/Coast
-39.5,105.625,0.0,Ocean/Coast
-39.5,106.875,0.0,Ocean/Coast
-39.5,108.125,0.0,Ocean/Coast
-39.5,109.375,0.0,Ocean/Coast
-39.5,110.625,0.0,Ocean/Coast
-39.5,111.875,0.0,Ocean/Coast
-39.5,113.125,0.0,Ocean/Coast
-39.5,114.375,0.0,Ocean/Coast
-39.5,115.625,0.0,Ocean/Coast
-39.5,116.875,0.0,Ocean/Coast
-39.5,118.125,0.0,Ocean/Coast
-39.5,119.375,0.0,Ocean/Coast
-39.5,120.625,0.0,Ocean/Coast
-39.5,121.875,0.0,Ocean/Coast
-39.5,123.125,0.0,Ocean/Coast
-39.5,124.375,0.0,Ocean/Coast
-39.5,125.625,0.0,Ocean/Coast
-39.5,126.875,0.0,Ocean/Coast
-39.5,128.125,0.0,Ocean/Coast
-39.5,129.375,0.0,Ocean/Coast
-39.5,130.625,0.0,Ocean/Coast
-39.5,131.875,0.0,Ocean/Coast
-39.5,133.12500000000003,0.0,Ocean/Coast
-39.5,134.375,0.0,Ocean/Coast
-39.5,135.625,0.0,Ocean/Coast
-39.5,136.875,0.0,Ocean/Coast
-39.5,138.125,0.0,Ocean/Coast
-39.5,139.375,0.0,Ocean/Coast
-39.5,140.625,0.0,Ocean/Coast
-39.5,141.875,1.5038223,Ocean/Coast
-39.5,143.125,1.8642056,Ocean/Coast
-39.5,144.375,2.8187315,Ocean/Coast
-39.5,145.625,1.7585071,Ocean/Coast
-39.5,146.875,1.6518401,Ocean/Coast
-39.5,148.125,2.1317413,Ocean/Coast
-39.5,149.375,0.0,Ocean/Coast
-39.5,150.625,0.0,Ocean/Coast
-39.5,151.875,0.0,Ocean/Coast
-39.5,153.125,0.0,Ocean/Coast
-39.5,154.375,0.0,Ocean/Coast
-39.5,155.625,0.0,Ocean/Coast
-39.5,156.875,0.0,Ocean/Coast
-39.5,158.125,0.0,Ocean/Coast
-39.5,159.375,0.0,Ocean/Coast
-39.5,160.625,0.0,Ocean/Coast
-39.5,161.875,0.0,Ocean/Coast
-39.5,163.125,0.0,Ocean/Coast
-39.5,164.375,0.0,Ocean/Coast
-39.5,165.625,0.0,Ocean/Coast
-39.5,166.875,0.0,Ocean/Coast
-39.5,168.125,0.0,Ocean/Coast
-39.5,169.375,0.0,Ocean/Coast
-39.5,170.625,0.0,Ocean/Coast
-39.5,171.875,0.0,Ocean/Coast
-39.5,173.125,23.47702,Ocean/Coast
-39.5,174.375,22.784286,Oceania
-39.5,175.625,16.93218,Oceania
-39.5,176.87500000000003,3.187117,Oceania
-39.5,178.125,5.2888417,Ocean/Coast
-39.5,179.375,2.452567,Ocean/Coast
-39.5,-179.375,0.0,Ocean/Coast
-39.5,-178.125,0.0,Ocean/Coast
-39.5,-176.875,0.0,Ocean/Coast
-39.5,-175.625,0.0,Ocean/Coast
-39.5,-174.375,0.0,Ocean/Coast
-39.5,-173.125,0.0,Ocean/Coast
-39.5,-171.875,0.0,Ocean/Coast
-39.5,-170.625,0.0,Ocean/Coast
-39.5,-169.375,0.0,Ocean/Coast
-39.5,-168.125,0.0,Ocean/Coast
-39.5,-166.875,0.0,Ocean/Coast
-39.5,-165.625,0.0,Ocean/Coast
-39.5,-164.375,0.0,Ocean/Coast
-39.5,-163.125,0.0,Ocean/Coast
-39.5,-161.875,0.0,Ocean/Coast
-39.5,-160.62499999999997,0.0,Ocean/Coast
-39.5,-159.375,0.0,Ocean/Coast
-39.5,-158.125,0.0,Ocean/Coast
-39.5,-156.875,0.0,Ocean/Coast
-39.5,-155.625,0.0,Ocean/Coast
-39.5,-154.375,0.0,Ocean/Coast
-39.5,-153.125,0.0,Ocean/Coast
-39.5,-151.875,0.0,Ocean/Coast
-39.5,-150.625,0.0,Ocean/Coast
-39.5,-149.375,0.0,Ocean/Coast
-39.5,-148.125,0.0,Ocean/Coast
-39.5,-146.875,0.0,Ocean/Coast
-39.5,-145.625,0.0,Ocean/Coast
-39.5,-144.375,0.0,Ocean/Coast
-39.5,-143.125,0.0,Ocean/Coast
-39.5,-141.875,0.0,Ocean/Coast
-39.5,-140.625,0.0,Ocean/Coast
-39.5,-139.375,0.0,Ocean/Coast
-39.5,-138.12499999999997,0.0,Ocean/Coast
-39.5,-136.875,0.0,Ocean/Coast
-39.5,-135.625,0.0,Ocean/Coast
-39.5,-134.375,0.0,Ocean/Coast
-39.5,-133.125,0.0,Ocean/Coast
-39.5,-131.875,0.0,Ocean/Coast
-39.5,-130.625,0.0,Ocean/Coast
-39.5,-129.375,0.0,Ocean/Coast
-39.5,-128.125,0.0,Ocean/Coast
-39.5,-126.87499999999997,0.0,Ocean/Coast
-39.5,-125.625,0.0,Ocean/Coast
-39.5,-124.37499999999997,0.0,Ocean/Coast
-39.5,-123.125,0.0,Ocean/Coast
-39.5,-121.87499999999997,0.0,Ocean/Coast
-39.5,-120.625,0.0,Ocean/Coast
-39.5,-119.37499999999997,0.0,Ocean/Coast
-39.5,-118.125,0.0,Ocean/Coast
-39.5,-116.87499999999997,0.0,Ocean/Coast
-39.5,-115.625,0.0,Ocean/Coast
-39.5,-114.375,0.0,Ocean/Coast
-39.5,-113.125,0.0,Ocean/Coast
-39.5,-111.875,0.0,Ocean/Coast
-39.5,-110.625,0.0,Ocean/Coast
-39.5,-109.375,0.0,Ocean/Coast
-39.5,-108.125,0.0,Ocean/Coast
-39.5,-106.875,0.0,Ocean/Coast
-39.5,-105.62499999999997,0.0,Ocean/Coast
-39.5,-104.375,0.0,Ocean/Coast
-39.5,-103.125,0.0,Ocean/Coast
-39.5,-101.875,0.0,Ocean/Coast
-39.5,-100.625,0.0,Ocean/Coast
-39.5,-99.375,0.0,Ocean/Coast
-39.5,-98.125,0.0,Ocean/Coast
-39.5,-96.875,0.0,Ocean/Coast
-39.5,-95.625,0.0,Ocean/Coast
