latitude,longitude,cLand
8.5,230.62499999999997,0.0
8.5,231.875,0.0
8.5,233.12500000000003,0.0
8.5,234.375,0.0
8.5,235.62500000000003,0.0
8.5,236.875,0.0
8.5,238.12500000000003,0.0
8.5,239.375,0.0
8.5,240.62500000000003,0.0
8.5,241.875,0.0
8.5,243.12500000000003,0.0
8.5,244.375,0.0
8.5,245.625,0.0
8.5,246.875,0.0
8.5,248.125,0.0
8.5,249.37499999999997,0.0
8.5,250.625,0.0
8.5,251.87499999999997,0.0
8.5,253.125,0.0
8.5,254.37500000000003,0.0
8.5,255.625,0.0
8.5,256.875,0.0
8.5,258.125,0.0
8.5,259.375,0.0
8.5,260.625,0.0
8.5,261.875,0.0
8.5,263.125,0.0
8.5,264.375,0.0
8.5,265.625,0.0
8.5,266.875,0.0
8.5,268.125,0.0
8.5,269.375,0.0
8.5,270.625,0.0
8.5,271.875,0.0
8.5,273.125,0.0
8.5,274.375,1.3603218
8.5,275.625,9.742138
8.5,276.875,10.183095
8.5,278.125,15.256103
8.5,279.375,10.951295
8.5,280.625,9.125572
8.5,281.875,14.328651
8.5,283.125,8.275971
8.5,284.375,2.954005
8.5,285.625,1.2622797
8.5,286.875,1.2185183
8.5,288.125,0.94900113
8.5,289.375,3.348845
8.5,290.625,2.4074333
8.5,291.875,1.0449996
8.5,293.125,0.82143086
8.5,294.375,0.70532435
8.5,295.625,0.5608687
8.5,296.875,0.5676322
8.5,298.125,0.28582865
8.5,299.37500000000006,0.1670223
8.5,300.625,0.28209764
8.5,301.875,0.0
8.5,303.125,0.0
8.5,304.375,0.0
8.5,305.625,0.0
8.5,306.875,0.0
8.5,308.125,0.0
8.5,309.375,0.0
8.5,310.625,0.0
8.5,311.875,0.0
8.5,313.125,0.0
8.5,314.375,0.0
8.5,315.625,0.0
8.5,316.875,0.0
8.5,318.125,0.0
8.5,319.375,0.0
8.5,320.62500000000006,0.0
8.5,321.875,0.0
8.5,323.125,0.0
8.5,324.375,0.0
8.5,325.625,0.0
8.5,326.875,0.0
8.5,328.125,0.0
8.5,329.375,0.0
8.5,330.625,0.0
8.5,331.875,0.0
8.5,333.125,0.0
8.5,334.375,0.0
8.5,335.625,0.0
8.5,336.875,0.0
8.5,338.125,0.0
8.5,339.375,0.0
8.5,340.625,0.0
8.5,341.875,0.0
8.5,343.125,0.0
8.5,344.37500000000006,0.0
8.5,345.625,5.1196003
8.5,346.875,3.0227737
8.5,348.125,1.7258173
8.5,349.375,1.474464
8.5,350.625,1.9840837
8.5,351.875,1.2648696
8.5,353.125,1.326549
8.5,354.375,1.3872896
8.5,355.625,1.3893816
8.5,356.875,1.369735
8.5,358.125,1.1393033
8.5,359.375,1.1676588
9.5,0.625,1.2682828
9.5,1.8749999999999998,1.230915
9.5,3.125,1.1068628
9.5,4.375,1.0167522
9.5,5.625,1.023269
9.5,6.875,0.9508595
9.5,8.125,1.1261185
9.5,9.375,1.0588984
9.5,10.625,1.0070846
9.5,11.875,0.9925294
9.5,13.125000000000002,1.0601505
9.5,14.375,1.1022199
9.5,15.625000000000002,0.9982318
9.5,16.875,0.8346583
9.5,18.125,0.9576811
9.5,19.375,0.91738176
9.5,20.625,1.079097
9.5,21.875,1.3886515
9.5,23.125,1.4000919
9.5,24.375,1.0792114
9.5,25.625,0.9162335
9.5,26.875,0.77593124
9.5,28.125,0.696908
9.5,29.375,0.7195176
9.5,30.625000000000004,0.6482275
9.5,31.875000000000004,0.61008215
9.5,33.125,0.857484
9.5,34.375,5.1119437
9.5,35.625,5.944204
9.5,36.875,4.9486394
9.5,38.125,4.749394
9.5,39.375,2.4448733
9.5,40.625,0.33719355
9.5,41.875,0.21686059
9.5,43.125,0.17162353
9.5,44.375,0.33657682
9.5,45.625,0.30025023
9.5,46.875,0.16199708
9.5,48.125,0.10664437
9.5,49.375,0.11110237
9.5,50.625,0.15394765
9.5,51.875,0.0
9.5,53.125,0.0
9.5,54.375,0.0
9.5,55.625,0.0
9.5,56.875,0.0
9.5,58.125,0.0
9.5,59.37499999999999,0.0
9.5,60.62499999999999,0.0
9.5,61.87500000000001,0.0
9.5,63.12500000000001,0.0
9.5,64.375,0.0
9.5,65.625,0.0
9.5,66.875,0.0
9.5,68.125,0.0
9.5,69.375,0.0
9.5,70.625,0.0
9.5,71.87500000000001,0.0
9.5,73.125,0.0
9.5,74.375,0.0
9.5,75.625,7.5029593
9.5,76.875,4.6400805
9.5,78.125,1.6557264
9.5,79.375,0.6951587
9.5,80.625,1.0041218
9.5,81.875,1.0458107
9.5,83.12500000000001,0.0
9.5,84.375,0.0
9.5,85.625,0.0
9.5,86.875,0.0
9.5,88.125,0.0
9.5,89.375,0.0
9.5,90.625,0.0
9.5,91.875,0.0
9.5,93.125,0.0
9.5,94.37500000000001,0.0
9.5,95.625,0.0
9.5,96.875,12.210673
9.5,98.125,12.564722
9.5,99.375,9.666027
9.5,100.625,3.072532
9.5,101.875,0.0
9.5,103.125,12.428601
9.5,104.375,10.032734
9.5,105.62500000000001,9.826023
9.5,106.875,9.10812
9.5,108.125,9.471371
9.5,109.375,9.471371
9.5,110.625,0.0
9.5,111.875,0.0
9.5,113.125,0.0
9.5,114.375,0.0
9.5,115.62500000000001,0.0
9.5,116.87500000000001,13.162634
9.5,118.125,17.987923
9.5,119.375,16.165274
9.5,120.625,9.599425
9.5,121.875,12.176326
9.5,123.125,14.386706
9.5,124.375,10.607965
9.5,125.625,13.155063
9.5,126.875,27.427406
9.5,128.125,0.0
9.5,129.375,0.0
9.5,130.625,0.0
9.5,131.875,0.0
9.5,133.12500000000003,0.0
9.5,134.375,0.0
9.5,135.625,0.0
9.5,136.875,0.0
9.5,138.125,0.0
9.5,139.375,0.0
9.5,140.625,0.0
9.5,141.875,0.0
9.5,143.125,0.0
9.5,144.375,0.0
9.5,145.625,0.0
9.5,146.875,0.0
9.5,148.125,0.0
9.5,149.375,0.0
9.5,150.625,0.0
9.5,151.875,0.0
9.5,153.125,0.0
9.5,154.375,0.0
9.5,155.625,0.0
9.5,156.875,0.0
9.5,158.125,0.0
9.5,159.375,0.0
9.5,160.625,0.0
9.5,161.875,0.0
9.5,163.125,0.0
9.5,164.375,0.0
9.5,165.625,0.0
9.5,166.875,0.0
9.5,168.125,0.0
9.5,169.375,0.0
9.5,170.625,0.0
9.5,171.875,0.0
9.5,173.125,0.0
9.5,174.375,0.0
9.5,175.625,0.0
9.5,176.87500000000003,0.0
9.5,178.125,0.0
9.5,179.375,0.0
9.5,180.625,0.0
9.5,181.875,0.0
9.5,183.125,0.0
9.5,184.375,0.0
9.5,185.625,0.0
9.5,186.875,0.0
9.5,188.125,0.0
9.5,189.375,0.0
9.5,190.625,0.0
9.5,191.875,0.0
9.5,193.125,0.0
9.5,194.375,0.0
9.5,195.625,0.0
9.5,196.875,0.0
9.5,198.125,0.0
9.5,199.37500000000003,0.0
9.5,200.625,0.0
9.5,201.875,0.0
9.5,203.125,0.0
9.5,204.375,0.0
9.5,205.625,0.0
9.5,206.875,0.0
9.5,208.125,0.0
9.5,209.375,0.0
9.5,210.625,0.0
9.5,211.875,0.0
9.5,213.125,0.0
9.5,214.375,0.0
9.5,215.625,0.0
9.5,216.875,0.0
9.5,218.125,0.0
9.5,219.375,0.0
9.5,220.625,0.0
9.5,221.87500000000003,0.0
9.5,223.125,0.0
9.5,224.375,0.0
9.5,225.625,0.0
9.5,226.875,0.0
9.5,228.125,0.0
9.5,229.375,0.0
9.5,230.62499999999997,0.0
9.5,231.875,0.0
9.5,233.12500000000003,0.0
9.5,234.375,0.0
9.5,235.62500000000003,0.0
9.5,236.875,0.0
9.5,238.12500000000003,0.0
9.5,239.375,0.0
9.5,240.62500000000003,0.0
9.5,241.875,0.0
9.5,243.12500000000003,0.0
9.5,244.375,0.0
9.5,245.625,0.0
9.5,246.875,0.0
9.5,248.125,0.0
9.5,249.37499999999997,0.0
9.5,250.625,0.0
9.5,251.87499999999997,0.0
9.5,253.125,0.0
9.5,254.37500000000003,0.0
9.5,255.625,0.0
9.5,256.875,0.0
9.5,258.125,0.0
9.5,259.375,0.0
9.5,260.625,0.0
9.5,261.875,0.0
9.5,263.125,0.0
9.5,264.375,0.0
9.5,265.625,0.0
9.5,266.875,0.0
9.5,268.125,0.0
9.5,269.375,0.0
9.5,270.625,0.0
9.5,271.875,0.0
9.5,273.125,0.0
9.5,274.375,1.4065735
9.5,275.625,11.179482
9.5,276.875,32.8435
9.5,278.125,34.867306
9.5,279.375,11.880585
9.5,280.625,10.647603
9.5,281.875,12.303742
9.5,283.125,4.022328
9.5,284.375,1.0264379
9.5,285.625,0.7330596
9.5,286.875,1.1348186
9.5,288.125,0.28645635
9.5,289.375,0.9038734
9.5,290.625,0.92211854
9.5,291.875,0.9718934
9.5,293.125,0.8191548
9.5,294.375,0.41905653
9.5,295.625,0.21407515
9.5,296.875,0.29358783
9.5,298.125,0.16792886
9.5,299.37500000000006,0.39079514
9.5,300.625,0.30119115
9.5,301.875,0.0
9.5,303.125,0.0
9.5,304.375,0.0
9.5,305.625,0.0
9.5,306.875,0.0
9.5,308.125,0.0
9.5,309.375,0.0
9.5,310.625,0.0
9.5,311.875,0.0
9.5,313.125,0.0
9.5,314.375,0.0
9.5,315.625,0.0
9.5,316.875,0.0
9.5,318.125,0.0
9.5,319.375,0.0
9.5,320.62500000000006,0.0
9.5,321.875,0.0
9.5,323.125,0.0
9.5,324.375,0.0
9.5,325.625,0.0
9.5,326.875,0.0
9.5,328.125,0.0
9.5,329.375,0.0
9.5,330.625,0.0
9.5,331.875,0.0
9.5,333.125,0.0
9.5,334.375,0.0
9.5,335.625,0.0
9.5,336.875,0.0
9.5,338.125,0.0
9.5,339.375,0.0
9.5,340.625,0.0
9.5,341.875,0.0
9.5,343.125,0.0
9.5,344.37500000000006,3.6037998
9.5,345.625,2.3462927
9.5,346.875,1.510049
9.5,348.125,1.2142035
9.5,349.375,1.229697
9.5,350.625,1.1854742
9.5,351.875,1.1409651
9.5,353.125,1.0908457
9.5,354.375,1.1092665
9.5,355.625,1.2410374
9.5,356.875,1.4092516
9.5,358.125,1.1277477
9.5,359.375,1.1882588
10.5,0.625,1.3192946
10.5,1.8749999999999998,1.3049095
10.5,3.125,1.2175434
10.5,4.375,0.9435736
10.5,5.625,0.8851745
10.5,6.875,1.0615019
10.5,8.125,1.1068151
10.5,9.375,1.1062171
10.5,10.625,0.98286504
10.5,11.875,0.77341837
10.5,13.125000000000002,0.8969999
10.5,14.375,0.8528383
10.5,15.625000000000002,0.7479711
10.5,16.875,0.7252463
10.5,18.125,0.8275669
10.5,19.375,0.7831709
10.5,20.625,0.74661016
10.5,21.875,1.0788819
10.5,23.125,1.1111621
10.5,24.375,0.92588025
10.5,25.625,0.797654
10.5,26.875,0.9736599
10.5,28.125,0.87587005
10.5,29.375,0.7881899
10.5,30.625000000000004,0.5577972
10.5,31.875000000000004,0.4280679
10.5,33.125,0.46303937
10.5,34.375,2.1946614
10.5,35.625,4.0510535
10.5,36.875,3.5627558
10.5,38.125,3.7791228
10.5,39.375,2.7648911
10.5,40.625,0.28901774
10.5,41.875,0.1516357
10.5,43.125,0.30213764
10.5,44.375,0.3759856
10.5,45.625,0.2198301
10.5,46.875,0.05175678
10.5,48.125,0.095578454
10.5,49.375,0.07757238
10.5,50.625,0.09701158
10.5,51.875,0.054940473
10.5,53.125,0.0
10.5,54.375,0.0
10.5,55.625,0.0
10.5,56.875,0.0
10.5,58.125,0.0
10.5,59.37499999999999,0.0
10.5,60.62499999999999,0.0
10.5,61.87500000000001,0.0
10.5,63.12500000000001,0.0
10.5,64.375,0.0
10.5,65.625,0.0
10.5,66.875,0.0
10.5,68.125,0.0
10.5,69.375,0.0
10.5,70.625,0.0
10.5,71.87500000000001,0.0
10.5,73.125,0.0
10.5,74.375,5.013928
10.5,75.625,7.3441944
10.5,76.875,4.0450935
10.5,78.125,0.7966922
10.5,79.375,0.62357205
10.5,80.625,0.99707353
10.5,81.875,0.0
10.5,83.12500000000001,0.0
10.5,84.375,0.0
10.5,85.625,0.0
10.5,86.875,0.0
10.5,88.125,0.0
10.5,89.375,0.0
10.5,90.625,0.0
10.5,91.875,0.0
10.5,93.125,0.0
10.5,94.37500000000001,0.0
10.5,95.625,0.0
10.5,96.875,9.017656
10.5,98.125,9.872765
10.5,99.375,9.651512
10.5,100.625,7.0159674
10.5,101.875,11.214986
10.5,103.125,13.062724
10.5,104.375,6.03115
10.5,105.62500000000001,7.036194
10.5,106.875,6.193727
10.5,108.125,8.358556
10.5,109.375,7.193896
10.5,110.625,0.0
10.5,111.875,0.0
10.5,113.125,0.0
10.5,114.375,0.0
10.5,115.62500000000001,0.0
10.5,116.87500000000001,0.0
10.5,118.125,15.064414
10.5,119.375,13.007435
10.5,120.625,7.499977
10.5,121.875,8.492529
10.5,123.125,7.7792625
10.5,124.375,12.493574
10.5,125.625,9.136433
10.5,126.875,7.8908033
10.5,128.125,0.0
10.5,129.375,0.0
10.5,130.625,0.0
10.5,131.875,0.0
10.5,133.12500000000003,0.0
10.5,134.375,0.0
10.5,135.625,0.0
10.5,136.875,0.0
10.5,138.125,0.0
10.5,139.375,0.0
10.5,140.625,0.0
10.5,141.875,0.0
10.5,143.125,0.0
10.5,144.375,0.0
10.5,145.625,0.0
10.5,146.875,0.0
10.5,148.125,0.0
10.5,149.375,0.0
10.5,150.625,0.0
10.5,151.875,0.0
10.5,153.125,0.0
10.5,154.375,0.0
10.5,155.625,0.0
10.5,156.875,0.0
10.5,158.125,0.0
10.5,159.375,0.0
10.5,160.625,0.0
10.5,161.875,0.0
10.5,163.125,0.0
10.5,164.375,0.0
10.5,165.625,0.0
10.5,166.875,0.0
10.5,168.125,0.0
10.5,169.375,0.0
10.5,170.625,0.0
10.5,171.875,0.0
10.5,173.125,0.0
10.5,174.375,0.0
10.5,175.625,0.0
10.5,176.87500000000003,0.0
10.5,178.125,0.0
10.5,179.375,0.0
10.5,180.625,0.0
10.5,181.875,0.0
10.5,183.125,0.0
10.5,184.375,0.0
10.5,185.625,0.0
10.5,186.875,0.0
10.5,188.125,0.0
10.5,189.375,0.0
10.5,190.625,0.0
10.5,191.875,0.0
10.5,193.125,0.0
10.5,194.375,0.0
10.5,195.625,0.0
10.5,196.875,0.0
10.5,198.125,0.0
10.5,199.37500000000003,0.0
10.5,200.625,0.0
10.5,201.875,0.0
10.5,203.125,0.0
10.5,204.375,0.0
10.5,205.625,0.0
10.5,206.875,0.0
10.5,208.125,0.0
10.5,209.375,0.0
10.5,210.625,0.0
10.5,211.875,0.0
10.5,213.125,0.0
10.5,214.375,0.0
10.5,215.625,0.0
10.5,216.875,0.0
10.5,218.125,0.0
10.5,219.375,0.0
10.5,220.625,0.0
10.5,221.87500000000003,0.0
10.5,223.125,0.0
10.5,224.375,0.0
10.5,225.625,0.0
10.5,226.875,0.0
10.5,228.125,0.0
10.5,229.375,0.0
10.5,230.62499999999997,0.0
10.5,231.875,0.0
10.5,233.12500000000003,0.0
10.5,234.375,0.0
10.5,235.62500000000003,0.0
10.5,236.875,0.0
10.5,238.12500000000003,0.0
10.5,239.375,0.0
10.5,240.62500000000003,0.0
10.5,241.875,0.0
10.5,243.12500000000003,0.0
10.5,244.375,0.0
10.5,245.625,0.0
10.5,246.875,0.0
10.5,248.125,0.0
10.5,249.37499999999997,0.0
10.5,250.625,0.0
10.5,251.87499999999997,0.0
10.5,253.125,0.0
10.5,254.37500000000003,0.0
10.5,255.625,0.0
10.5,256.875,0.0
10.5,258.125,0.0
10.5,259.375,0.0
10.5,260.625,0.0
10.5,261.875,0.0
10.5,263.125,0.0
10.5,264.375,0.0
10.5,265.625,0.0
10.5,266.875,0.0
10.5,268.125,0.0
10.5,269.375,0.0
10.5,270.625,0.0
10.5,271.875,0.0
10.5,273.125,1.3006029
10.5,274.375,4.983553
10.5,275.625,13.003912
10.5,276.875,21.71701
10.5,278.125,0.0
10.5,279.375,0.0
10.5,280.625,0.0
10.5,281.875,0.0
10.5,283.125,0.6448387
10.5,284.375,0.63276297
10.5,285.625,0.8346822
10.5,286.875,5.05913
10.5,288.125,5.0021996
10.5,289.375,0.24572298
10.5,290.625,0.82440835
10.5,291.875,1.0353279
10.5,293.125,0.88234776
10.5,294.375,0.4154543
10.5,295.625,0.17218822
10.5,296.875,0.32817575
10.5,298.125,0.32724988
10.5,299.37500000000006,0.41189063
10.5,300.625,0.0
10.5,301.875,0.0
10.5,303.125,0.0
10.5,304.375,0.0
10.5,305.625,0.0
10.5,306.875,0.0
10.5,308.125,0.0
10.5,309.375,0.0
10.5,310.625,0.0
10.5,311.875,0.0
10.5,313.125,0.0
10.5,314.375,0.0
10.5,315.625,0.0
10.5,316.875,0.0
10.5,318.125,0.0
10.5,319.375,0.0
10.5,320.62500000000006,0.0
10.5,321.875,0.0
10.5,323.125,0.0
10.5,324.375,0.0
10.5,325.625,0.0
10.5,326.875,0.0
10.5,328.125,0.0
10.5,329.375,0.0
10.5,330.625,0.0
10.5,331.875,0.0
10.5,333.125,0.0
10.5,334.375,0.0
10.5,335.625,0.0
10.5,336.875,0.0
10.5,338.125,0.0
10.5,339.375,0.0
10.5,340.625,0.0
10.5,341.875,0.0
10.5,343.125,0.0
10.5,344.37500000000006,1.4381734
10.5,345.625,1.3419617
10.5,346.875,1.2998317
10.5,348.125,1.3165277
10.5,349.375,1.1311314
10.5,350.625,1.0049597
10.5,351.875,1.0287458
10.5,353.125,1.1184672
10.5,354.375,1.1949894
10.5,355.625,1.334575
10.5,356.875,1.3260468
10.5,358.125,1.2627358
10.5,359.375,1.2768993
11.5,0.625,1.0902718
11.5,1.8749999999999998,1.2025112
11.5,3.125,1.1179688
11.5,4.375,0.85982627
11.5,5.625,0.94649434
11.5,6.875,1.0297906
11.5,8.125,1.0527653
11.5,9.375,0.9978715
11.5,10.625,1.0051386
11.5,11.875,0.8397448
11.5,13.125000000000002,0.8929972
11.5,14.375,0.5912023
11.5,15.625000000000002,0.89119905
11.5,16.875,0.46617803
11.5,18.125,0.6494428
11.5,19.375,0.6841571
11.5,20.625,0.6589745
11.5,21.875,0.8177864
11.5,23.125,0.89238834
11.5,24.375,0.6768103
11.5,25.625,0.9908572
11.5,26.875,1.0189961
11.5,28.125,0.9722424
11.5,29.375,0.47932518
11.5,30.625000000000004,0.4680237
11.5,31.875000000000004,0.20287797
11.5,33.125,0.20999175
11.5,34.375,0.3263692
11.5,35.625,2.5939379
11.5,36.875,4.371921
11.5,38.125,2.5801244
11.5,39.375,2.1063573
11.5,40.625,0.13892749
11.5,41.875,0.04161821
11.5,43.125,0.12547383
11.5,44.375,0.24727508
11.5,45.625,0.12715967
11.5,46.875,0.040526718
11.5,48.125,0.020311989
11.5,49.375,0.06058726
11.5,50.625,0.11859354
11.5,51.875,0.054940473
11.5,53.125,0.18281034
11.5,54.375,0.0
11.5,55.625,0.0
11.5,56.875,0.0
11.5,58.125,0.0
11.5,59.37499999999999,0.0
11.5,60.62499999999999,0.0
11.5,61.87500000000001,0.0
11.5,63.12500000000001,0.0
11.5,64.375,0.0
11.5,65.625,0.0
11.5,66.875,0.0
11.5,68.125,0.0
11.5,69.375,0.0
11.5,70.625,0.0
11.5,71.87500000000001,0.0
11.5,73.125,0.0
11.5,74.375,5.4905086
11.5,75.625,5.8456035
11.5,76.875,3.339337
11.5,78.125,0.5320437
11.5,79.375,0.57458013
11.5,80.625,0.0
11.5,81.875,0.0
11.5,83.12500000000001,0.0
11.5,84.375,0.0
11.5,85.625,0.0
11.5,86.875,0.0
11.5,88.125,0.0
11.5,89.375,0.0
11.5,90.625,0.0
11.5,91.875,0.0
11.5,93.125,0.0
11.5,94.37500000000001,0.0
11.5,95.625,0.0
11.5,96.875,6.2324405
11.5,98.125,7.6370955
11.5,99.375,7.437131
11.5,100.625,5.240267
11.5,101.875,11.828189
11.5,103.125,13.376888
11.5,104.375,6.185946
11.5,105.62500000000001,6.055564
11.5,106.875,6.2720037
11.5,108.125,13.450535
11.5,109.375,10.026135
11.5,110.625,0.0
11.5,111.875,0.0
11.5,113.125,0.0
11.5,114.375,0.0
11.5,115.62500000000001,0.0
11.5,116.87500000000001,0.0
11.5,118.125,7.9325657
11.5,119.375,7.6327
11.5,120.625,6.382701
11.5,121.875,6.3897233
11.5,123.125,13.951554
11.5,124.375,8.374405
11.5,125.625,16.905626
11.5,126.875,0.0
11.5,128.125,0.0
11.5,129.375,0.0
11.5,130.625,0.0
11.5,131.875,0.0
11.5,133.12500000000003,0.0
11.5,134.375,0.0
11.5,135.625,0.0
11.5,136.875,0.0
11.5,138.125,0.0
11.5,139.375,0.0
11.5,140.625,0.0
11.5,141.875,0.0
11.5,143.125,0.0
11.5,144.375,0.0
11.5,145.625,0.0
11.5,146.875,0.0
11.5,148.125,0.0
11.5,149.375,0.0
11.5,150.625,0.0
11.5,151.875,0.0
11.5,153.125,0.0
11.5,154.375,0.0
11.5,155.625,0.0
11.5,156.875,0.0
11.5,158.125,0.0
11.5,159.375,0.0
11.5,160.625,0.0
11.5,161.875,0.0
11.5,163.125,0.0
11.5,164.375,0.0
11.5,165.625,0.0
11.5,166.875,0.0
11.5,168.125,0.0
11.5,169.375,0.0
11.5,170.625,0.0
11.5,171.875,0.0
11.5,173.125,0.0
11.5,174.375,0.0
11.5,175.625,0.0
11.5,176.87500000000003,0.0
11.5,178.125,0.0
11.5,179.375,0.0
11.5,180.625,0.0
11.5,181.875,0.0
11.5,183.125,0.0
11.5,184.375,0.0
11.5,185.625,0.0
11.5,186.875,0.0
11.5,188.125,0.0
11.5,189.375,0.0
11.5,190.625,0.0
11.5,191.875,0.0
11.5,193.125,0.0
11.5,194.375,0.0
11.5,195.625,0.0
11.5,196.875,0.0
11.5,198.125,0.0
11.5,199.37500000000003,0.0
11.5,200.625,0.0
11.5,201.875,0.0
11.5,203.125,0.0
11.5,204.375,0.0
11.5,205.625,0.0
11.5,206.875,0.0
11.5,208.125,0.0
11.5,209.375,0.0
11.5,210.625,0.0
11.5,211.875,0.0
11.5,213.125,0.0
11.5,214.375,0.0
11.5,215.625,0.0
11.5,216.875,0.0
11.5,218.125,0.0
11.5,219.375,0.0
11.5,220.625,0.0
11.5,221.87500000000003,0.0
11.5,223.125,0.0
11.5,224.375,0.0
11.5,225.625,0.0
11.5,226.875,0.0
11.5,228.125,0.0
11.5,229.375,0.0
11.5,230.62499999999997,0.0
11.5,231.875,0.0
11.5,233.12500000000003,0.0
11.5,234.375,0.0
11.5,235.62500000000003,0.0
11.5,236.875,0.0
11.5,238.12500000000003,0.0
11.5,239.375,0.0
11.5,240.62500000000003,0.0
11.5,241.875,0.0
11.5,243.12500000000003,0.0
11.5,244.375,0.0
11.5,245.625,0.0
11.5,246.875,0.0
11.5,248.125,0.0
11.5,249.37499999999997,0.0
11.5,250.625,0.0
11.5,251.87499999999997,0.0
11.5,253.125,0.0
11.5,254.37500000000003,0.0
11.5,255.625,0.0
11.5,256.875,0.0
11.5,258.125,0.0
11.5,259.375,0.0
11.5,260.625,0.0
11.5,261.875,0.0
11.5,263.125,0.0
11.5,264.375,0.0
11.5,265.625,0.0
11.5,266.875,0.0
11.5,268.125,0.0
11.5,269.375,0.0
11.5,270.625,0.0
11.5,271.875,1.1806617
11.5,273.125,1.0313984
11.5,274.375,4.53779
11.5,275.625,13.943274
11.5,276.875,20.30269
11.5,278.125,0.0
11.5,279.375,0.0
11.5,280.625,0.0
11.5,281.875,0.0
11.5,283.125,0.0
11.5,284.375,0.42487705
11.5,285.625,0.8241859
11.5,286.875,0.82370466
11.5,288.125,0.36727023
11.5,289.375,0.023766138
11.5,290.625,0.32750812
11.5,291.875,0.8045357
11.5,293.125,0.28482783
11.5,294.375,0.31640035
11.5,295.625,0.03535212
11.5,296.875,0.06870908
11.5,298.125,0.27933857
11.5,299.37500000000006,0.5124233
11.5,300.625,0.0
11.5,301.875,0.0
11.5,303.125,0.0
11.5,304.375,0.0
11.5,305.625,0.0
11.5,306.875,0.0
11.5,308.125,0.0
11.5,309.375,0.0
11.5,310.625,0.0
11.5,311.875,0.0
11.5,313.125,0.0
11.5,314.375,0.0
11.5,315.625,0.0
11.5,316.875,0.0
11.5,318.125,0.0
11.5,319.375,0.0
11.5,320.62500000000006,0.0
11.5,321.875,0.0
11.5,323.125,0.0
11.5,324.375,0.0
11.5,325.625,0.0
11.5,326.875,0.0
11.5,328.125,0.0
11.5,329.375,0.0
11.5,330.625,0.0
11.5,331.875,0.0
11.5,333.125,0.0
11.5,334.375,0.0
11.5,335.625,0.0
11.5,336.875,0.0
11.5,338.125,0.0
11.5,339.375,0.0
11.5,340.625,0.0
11.5,341.875,0.0
11.5,343.125,1.049584
11.5,344.37500000000006,1.0864546
11.5,345.625,1.1642374
11.5,346.875,1.2279123
11.5,348.125,1.2655725
11.5,349.375,0.9442502
11.5,350.625,0.9133949
11.5,351.875,0.96756446
11.5,353.125,1.048538
11.5,354.375,1.0849118
11.5,355.625,1.2623723
11.5,356.875,1.2095733
11.5,358.125,1.3379128
11.5,359.375,1.355634
12.5,0.625,1.1535646
12.5,1.8749999999999998,1.0076863
12.5,3.125,1.0923793
12.5,4.375,0.82061493
12.5,5.625,0.8100758
12.5,6.875,0.9706272
12.5,8.125,0.95328736
12.5,9.375,0.7756284
12.5,10.625,0.79503447
12.5,11.875,0.7139618
12.5,13.125000000000002,0.6147965
12.5,14.375,0.36245167
12.5,15.625000000000002,0.44876623
12.5,16.875,0.41122615
12.5,18.125,0.45591214
12.5,19.375,0.40504995
12.5,20.625,0.5110151
12.5,21.875,0.65145177
12.5,23.125,0.6925041
12.5,24.375,0.5276943
12.5,25.625,0.8085821
12.5,26.875,0.7576582
12.5,28.125,0.66917664
12.5,29.375,0.10964007
12.5,30.625000000000004,0.13432257
12.5,31.875000000000004,0.209466
12.5,33.125,0.06949931
12.5,34.375,0.061289284
12.5,35.625,0.43830675
12.5,36.875,2.157058
12.5,38.125,1.4481721
12.5,39.375,1.2184931
12.5,40.625,0.06607208
12.5,41.875,0.0040529883
12.5,43.125,0.018516941
12.5,44.375,0.0344809
12.5,45.625,0.048439544
12.5,46.875,0.021792475
12.5,48.125,0.0
12.5,49.375,0.0015948102
12.5,50.625,0.010214005
12.5,51.875,0.0
12.5,53.125,0.18281034
12.5,54.375,0.21449967
12.5,55.625,0.0
12.5,56.875,0.0
12.5,58.125,0.0
12.5,59.37499999999999,0.0
12.5,60.62499999999999,0.0
12.5,61.87500000000001,0.0
12.5,63.12500000000001,0.0
12.5,64.375,0.0
12.5,65.625,0.0
12.5,66.875,0.0
12.5,68.125,0.0
12.5,69.375,0.0
12.5,70.625,0.0
12.5,71.87500000000001,0.0
12.5,73.125,0.0
12.5,74.375,2.5932884
12.5,75.625,3.1379282
12.5,76.875,1.877346
12.5,78.125,0.5320811
12.5,79.375,0.5752168
12.5,80.625,0.0
12.5,81.875,0.0
12.5,83.12500000000001,0.0
12.5,84.375,0.0
12.5,85.625,0.0
12.5,86.875,0.0
12.5,88.125,0.0
12.5,89.375,0.0
12.5,90.625,0.0
12.5,91.875,6.7152667
12.5,93.125,6.7152667
12.5,94.37500000000001,0.0
12.5,95.625,0.0
12.5,96.875,4.279094
12.5,98.125,5.7535295
12.5,99.375,6.5061626
12.5,100.625,6.082508
12.5,101.875,11.819586
12.5,103.125,12.551021
12.5,104.375,6.19842
12.5,105.62500000000001,3.3326902
12.5,106.875,7.99553
12.5,108.125,13.713729
12.5,109.375,11.35497
12.5,110.625,0.0
12.5,111.875,0.0
12.5,113.125,0.0
12.5,114.375,0.0
12.5,115.62500000000001,0.0
12.5,116.87500000000001,0.0
12.5,118.125,0.0
12.5,119.375,0.0
12.5,120.625,14.111272
12.5,121.875,16.812115
12.5,123.125,10.64924
12.5,124.375,7.0045404
